Dataset,Unit,RunIndex,SourceGroup,SignalSampleN,Sensor,Statistic,StoredValue,ReconstructedValue,Difference,AbsoluteDifference,StandardisedAbsoluteDifference
PHM2010,c1,253,253,111,vibration_x,Mean,-0.0686936936936937,-0.0686936936936937,0,0,0
PHM2010,c1,254,254,111,vibration_x,Mean,0.000324324324324324,0.000324324324324324,0,0,0
PHM2010,c1,255,255,111,vibration_x,Mean,-0.00503603603603604,-0.00503603603603604,0,0,0
PHM2010,c1,256,256,109,vibration_x,Mean,0.0288348623853211,0.0288348623853211,0,0,0
PHM2010,c1,257,257,112,vibration_x,Mean,0.005375,0.005375,0,0,0
PHM2010,c1,258,258,111,vibration_x,Mean,0.00978378378378379,0.00978378378378379,0,0,0
PHM2010,c1,259,259,111,vibration_x,Mean,-0.0228108108108108,-0.0228108108108108,0,0,0
PHM2010,c1,260,260,111,vibration_x,Mean,-0.00351351351351351,-0.00351351351351351,0,0,0
PHM2010,c1,261,261,111,vibration_x,Mean,0.0288018018018018,0.0288018018018018,0,0,0
PHM2010,c1,262,262,110,vibration_x,Mean,-0.0132,-0.0132,0,0,0
PHM2010,c1,263,263,110,vibration_x,Mean,0.00351818181818182,0.00351818181818182,0,0,0
PHM2010,c1,264,264,111,vibration_x,Mean,0.0297927927927928,0.0297927927927928,0,0,0
PHM2010,c1,265,265,111,vibration_x,Mean,0.0237207207207207,0.0237207207207207,0,0,0
PHM2010,c1,266,266,106,vibration_x,Mean,-0.0308962264150943,-0.0308962264150943,0,0,0
PHM2010,c1,267,267,111,vibration_x,Mean,-0.00954954954954956,-0.00954954954954956,0,0,0
PHM2010,c1,268,268,111,vibration_x,Mean,0.0235585585585586,0.0235585585585586,0,0,0
PHM2010,c1,269,269,111,vibration_x,Mean,0.0134774774774775,0.0134774774774775,0,0,0
PHM2010,c1,270,270,111,vibration_x,Mean,-0.0414684684684685,-0.0414684684684685,0,0,0
PHM2010,c1,271,271,110,vibration_x,Mean,0.0226090909090909,0.0226090909090909,0,0,0
PHM2010,c1,272,272,111,vibration_x,Mean,0.0273873873873874,0.0273873873873874,0,0,0
PHM2010,c1,273,273,111,vibration_x,Mean,-0.034954954954955,-0.034954954954955,0,0,0
PHM2010,c1,274,274,111,vibration_x,Mean,-0.0202522522522522,-0.0202522522522522,0,0,0
PHM2010,c1,275,275,111,vibration_x,Mean,0.00350450450450451,0.00350450450450451,0,0,0
PHM2010,c1,276,276,111,vibration_x,Mean,0.0264054054054054,0.0264054054054054,0,0,0
PHM2010,c1,277,277,111,vibration_x,Mean,-0.0397207207207207,-0.0397207207207207,0,0,0
PHM2010,c1,278,278,111,vibration_x,Mean,0.0215765765765766,0.0215765765765766,0,0,0
PHM2010,c1,279,279,111,vibration_x,Mean,0.0382342342342342,0.0382342342342342,0,0,0
PHM2010,c1,280,280,111,vibration_x,Mean,-0.0507117117117117,-0.0507117117117117,0,0,0
PHM2010,c1,281,281,107,vibration_x,Mean,-0.010588785046729,-0.010588785046729,0,0,0
PHM2010,c1,282,282,111,vibration_x,Mean,0.0104504504504504,0.0104504504504504,0,0,0
PHM2010,c1,283,283,111,vibration_x,Mean,-0.00713513513513514,-0.00713513513513514,0,0,0
PHM2010,c1,284,284,111,vibration_x,Mean,-0.042954954954955,-0.042954954954955,0,0,0
PHM2010,c1,285,285,111,vibration_x,Mean,0.000882882882882879,0.000882882882882879,0,0,0
PHM2010,c1,286,286,111,vibration_x,Mean,0.0245045045045045,0.0245045045045045,0,0,0
PHM2010,c1,287,287,111,vibration_x,Mean,-0.0166756756756757,-0.0166756756756757,0,0,0
PHM2010,c1,288,288,111,vibration_x,Mean,-0.0311801801801802,-0.0311801801801802,0,0,0
PHM2010,c1,289,289,111,vibration_x,Mean,0.0375405405405405,0.0375405405405405,0,0,0
PHM2010,c1,290,290,113,vibration_x,Mean,0.0306814159292035,0.0306814159292035,0,0,0
PHM2010,c1,291,291,113,vibration_x,Mean,0.0422035398230088,0.0422035398230088,0,0,0
PHM2010,c1,292,292,110,vibration_x,Mean,0.0420727272727273,0.0420727272727273,0,0,0
PHM2010,c1,293,293,111,vibration_x,Mean,0.0540720720720721,0.0540720720720721,0,0,0
PHM2010,c1,294,294,111,vibration_x,Mean,-0.0272882882882883,-0.0272882882882883,0,0,0
PHM2010,c1,295,295,111,vibration_x,Mean,0.0335945945945946,0.0335945945945946,0,0,0
PHM2010,c1,296,296,111,vibration_x,Mean,0.0465315315315315,0.0465315315315315,0,0,0
PHM2010,c1,297,297,111,vibration_x,Mean,-0.0551981981981982,-0.0551981981981982,0,0,0
PHM2010,c1,298,298,111,vibration_x,Mean,0.0286936936936937,0.0286936936936937,0,0,0
PHM2010,c1,299,299,110,vibration_x,Mean,-0.0271363636363636,-0.0271363636363636,0,0,0
PHM2010,c1,300,300,111,vibration_x,Mean,-0.0152342342342342,-0.0152342342342342,0,0,0
PHM2010,c1,301,301,106,vibration_x,Mean,-0.0439905660377359,-0.0439905660377359,0,0,0
PHM2010,c1,302,302,110,vibration_x,Mean,0.0153545454545455,0.0153545454545455,0,0,0
PHM2010,c1,303,303,111,vibration_x,Mean,0.0187297297297297,0.0187297297297297,0,0,0
PHM2010,c1,304,304,115,vibration_x,Mean,0.0303130434782609,0.0303130434782609,0,0,0
PHM2010,c1,305,305,128,vibration_x,Mean,0.0189609375,0.0189609375,0,0,0
PHM2010,c1,306,306,111,vibration_x,Mean,0.0190630630630631,0.0190630630630631,0,0,0
PHM2010,c1,307,307,112,vibration_x,Mean,0.0274285714285714,0.0274285714285714,0,0,0
PHM2010,c1,308,308,116,vibration_x,Mean,-0.0121465517241379,-0.0121465517241379,0,0,0
PHM2010,c1,309,309,128,vibration_x,Mean,-0.0114375,-0.0114375,0,0,0
PHM2010,c1,310,310,111,vibration_x,Mean,-0.0348378378378378,-0.0348378378378378,0,0,0
PHM2010,c1,311,311,110,vibration_x,Mean,-0.0152090909090909,-0.0152090909090909,0,0,0
PHM2010,c1,312,312,107,vibration_x,Mean,-0.0245700934579439,-0.0245700934579439,0,0,0
PHM2010,c1,313,313,110,vibration_x,Mean,-0.0553909090909091,-0.0553909090909091,0,0,0
PHM2010,c1,314,314,110,vibration_x,Mean,-0.0162545454545455,-0.0162545454545455,0,0,0
PHM2010,c1,315,315,127,vibration_x,Mean,-0.0350157480314961,-0.0350157480314961,0,0,0
PHM2010,c4,1,316,83,vibration_x,Mean,0.0352771084337349,0.0352771084337349,0,0,0
PHM2010,c4,2,317,83,vibration_x,Mean,0.0352771084337349,0.0352771084337349,0,0,0
PHM2010,c4,3,318,109,vibration_x,Mean,0.0190642201834862,0.0190642201834862,0,0,0
PHM2010,c4,4,319,112,vibration_x,Mean,0.0184642857142857,0.0184642857142857,0,0,0
PHM2010,c4,5,320,117,vibration_x,Mean,-0.00836752136752137,-0.00836752136752137,0,0,0
PHM2010,c4,6,321,112,vibration_x,Mean,0.0225892857142857,0.0225892857142857,0,0,0
PHM2010,c4,7,322,112,vibration_x,Mean,-0.0385535714285714,-0.0385535714285714,0,0,0
PHM2010,c4,8,323,112,vibration_x,Mean,-0.0429910714285714,-0.0429910714285714,0,0,0
PHM2010,c4,9,324,113,vibration_x,Mean,-0.0439026548672566,-0.0439026548672566,0,0,0
PHM2010,c4,10,325,112,vibration_x,Mean,-0.0192142857142857,-0.0192142857142857,0,0,0
PHM2010,c4,11,326,112,vibration_x,Mean,0.0179821428571429,0.0179821428571429,0,0,0
PHM2010,c4,12,327,112,vibration_x,Mean,-0.0480714285714286,-0.0480714285714286,0,0,0
PHM2010,c4,13,328,112,vibration_x,Mean,0.00633035714285714,0.00633035714285714,0,0,0
PHM2010,c4,14,329,112,vibration_x,Mean,0.04325,0.04325,0,0,0
PHM2010,c4,15,330,112,vibration_x,Mean,0.0173660714285714,0.0173660714285714,0,0,0
PHM2010,c4,16,331,112,vibration_x,Mean,-0.0691339285714286,-0.0691339285714286,0,0,0
PHM2010,c4,17,332,112,vibration_x,Mean,-0.0171607142857143,-0.0171607142857143,0,0,0
PHM2010,c4,18,333,112,vibration_x,Mean,0.0385714285714286,0.0385714285714286,0,0,0
PHM2010,c4,19,334,112,vibration_x,Mean,-0.0734375,-0.0734375,0,0,0
PHM2010,c4,20,335,112,vibration_x,Mean,-0.0129017857142857,-0.0129017857142857,0,0,0
PHM2010,c4,21,336,112,vibration_x,Mean,-0.0376964285714286,-0.0376964285714286,0,0,0
PHM2010,c4,22,337,112,vibration_x,Mean,0.00736607142857143,0.00736607142857143,0,0,0
PHM2010,c4,23,338,112,vibration_x,Mean,0.0100714285714286,0.0100714285714286,0,0,0
PHM2010,c4,24,339,112,vibration_x,Mean,-0.00307142857142857,-0.00307142857142857,0,0,0
PHM2010,c4,25,340,112,vibration_x,Mean,-0.0106160714285714,-0.0106160714285714,0,0,0
PHM2010,c4,26,341,112,vibration_x,Mean,-0.00474107142857143,-0.00474107142857143,0,0,0
PHM2010,c4,27,342,112,vibration_x,Mean,0.0400803571428571,0.0400803571428571,0,0,0
PHM2010,c4,28,343,112,vibration_x,Mean,0.00957142857142857,0.00957142857142857,0,0,0
PHM2010,c4,29,344,112,vibration_x,Mean,-0.01825,-0.01825,0,0,0
PHM2010,c4,30,345,112,vibration_x,Mean,-0.0535714285714286,-0.0535714285714286,0,0,0
PHM2010,c4,31,346,112,vibration_x,Mean,-0.0164910714285714,-0.0164910714285714,0,0,0
PHM2010,c4,32,347,112,vibration_x,Mean,-0.0373125,-0.0373125,0,0,0
PHM2010,c4,33,348,112,vibration_x,Mean,0.0380892857142857,0.0380892857142857,0,0,0
PHM2010,c4,34,349,112,vibration_x,Mean,0.0499017857142857,0.0499017857142857,0,0,0
PHM2010,c4,35,350,112,vibration_x,Mean,-0.00721428571428571,-0.00721428571428571,0,0,0
PHM2010,c4,36,351,108,vibration_x,Mean,-0.0860185185185185,-0.0860185185185185,0,0,0
PHM2010,c4,37,352,112,vibration_x,Mean,-0.00217857142857143,-0.00217857142857143,0,0,0
PHM2010,c4,38,353,112,vibration_x,Mean,0.0435267857142857,0.0435267857142857,0,0,0
PHM2010,c4,39,354,112,vibration_x,Mean,-0.0277053571428571,-0.0277053571428571,0,0,0
PHM2010,c4,40,355,112,vibration_x,Mean,-0.0040625,-0.0040625,0,0,0
PHM2010,c4,41,356,112,vibration_x,Mean,-0.0575625,-0.0575625,0,0,0
PHM2010,c4,42,357,112,vibration_x,Mean,0.025625,0.025625,0,0,0
PHM2010,c4,43,358,112,vibration_x,Mean,0.0205089285714286,0.0205089285714286,0,0,0
PHM2010,c4,44,359,112,vibration_x,Mean,0.00122321428571428,0.00122321428571428,0,0,0
PHM2010,c4,45,360,112,vibration_x,Mean,-0.0352232142857143,-0.0352232142857143,0,0,0
PHM2010,c4,46,361,112,vibration_x,Mean,-0.0132053571428571,-0.0132053571428571,0,0,0
PHM2010,c4,47,362,112,vibration_x,Mean,0.0319642857142857,0.0319642857142857,0,0,0
PHM2010,c4,48,363,112,vibration_x,Mean,-0.052125,-0.052125,0,0,0
PHM2010,c4,49,364,112,vibration_x,Mean,-0.0141428571428571,-0.0141428571428571,0,0,0
PHM2010,c4,50,365,112,vibration_x,Mean,-0.00916964285714286,-0.00916964285714286,0,0,0
PHM2010,c4,51,366,112,vibration_x,Mean,-0.0579196428571429,-0.0579196428571429,0,0,0
PHM2010,c4,52,367,112,vibration_x,Mean,0.0379464285714286,0.0379464285714286,0,0,0
PHM2010,c4,53,368,112,vibration_x,Mean,0.0486964285714286,0.0486964285714286,0,0,0
PHM2010,c4,54,369,112,vibration_x,Mean,-0.0205,-0.0205,0,0,0
PHM2010,c4,55,370,112,vibration_x,Mean,-0.0522589285714286,-0.0522589285714286,0,0,0
PHM2010,c4,56,371,112,vibration_x,Mean,0.0482767857142857,0.0482767857142857,0,0,0
PHM2010,c4,57,372,112,vibration_x,Mean,-0.070375,-0.070375,0,0,0
PHM2010,c4,58,373,112,vibration_x,Mean,0.0715178571428571,0.0715178571428571,0,0,0
PHM2010,c4,59,374,111,vibration_x,Mean,-0.0545945945945946,-0.0545945945945946,0,0,0
PHM2010,c4,60,375,112,vibration_x,Mean,0.0587857142857143,0.0587857142857143,0,0,0
PHM2010,c4,61,376,112,vibration_x,Mean,-0.0517053571428572,-0.0517053571428572,0,0,0
PHM2010,c4,62,377,112,vibration_x,Mean,0.0801339285714286,0.0801339285714286,0,0,0
PHM2010,c4,63,378,112,vibration_x,Mean,-0.0340535714285714,-0.0340535714285714,0,0,0
PHM2010,c4,64,379,112,vibration_x,Mean,-0.0226071428571429,-0.0226071428571429,0,0,0
PHM2010,c4,65,380,112,vibration_x,Mean,0.0508839285714286,0.0508839285714286,0,0,0
PHM2010,c4,66,381,112,vibration_x,Mean,0.0779642857142857,0.0779642857142857,0,0,0
PHM2010,c4,67,382,112,vibration_x,Mean,0.0267053571428571,0.0267053571428571,0,0,0
PHM2010,c4,68,383,112,vibration_x,Mean,0.000160714285714289,0.000160714285714289,0,0,0
PHM2010,c4,69,384,112,vibration_x,Mean,0.0157589285714286,0.0157589285714286,0,0,0
PHM2010,c4,70,385,112,vibration_x,Mean,-0.0203928571428571,-0.0203928571428571,0,0,0
PHM2010,c4,71,386,112,vibration_x,Mean,-0.0371160714285714,-0.0371160714285714,0,0,0
PHM2010,c4,72,387,112,vibration_x,Mean,-0.00558928571428572,-0.00558928571428572,0,0,0
PHM2010,c4,73,388,112,vibration_x,Mean,0.0208839285714286,0.0208839285714286,0,0,0
PHM2010,c4,74,389,112,vibration_x,Mean,-0.0313839285714286,-0.0313839285714286,0,0,0
PHM2010,c4,75,390,112,vibration_x,Mean,0.013875,0.013875,0,0,0
PHM2010,c4,76,391,112,vibration_x,Mean,-0.0248482142857143,-0.0248482142857143,0,0,0
PHM2010,c4,77,392,112,vibration_x,Mean,0.004625,0.004625,0,0,0
PHM2010,c4,78,393,112,vibration_x,Mean,-0.0363035714285714,-0.0363035714285714,0,0,0
PHM2010,c4,79,394,112,vibration_x,Mean,-0.0371160714285714,-0.0371160714285714,0,0,0
PHM2010,c4,80,395,112,vibration_x,Mean,0.0155625,0.0155625,0,0,0
PHM2010,c4,81,396,111,vibration_x,Mean,0.0283153153153153,0.0283153153153153,0,0,0
PHM2010,c4,82,397,112,vibration_x,Mean,0.02425,0.02425,0,0,0
PHM2010,c4,83,398,112,vibration_x,Mean,0.0178214285714286,0.0178214285714286,0,0,0
PHM2010,c4,84,399,112,vibration_x,Mean,0.00552678571428572,0.00552678571428572,0,0,0
PHM2010,c4,85,400,112,vibration_x,Mean,-0.00921428571428571,-0.00921428571428571,0,0,0
PHM2010,c4,86,401,112,vibration_x,Mean,0.0487321428571429,0.0487321428571429,0,0,0
PHM2010,c4,87,402,112,vibration_x,Mean,0.0561696428571429,0.0561696428571429,0,0,0
PHM2010,c4,88,403,112,vibration_x,Mean,0.0615803571428571,0.0615803571428571,0,0,0
PHM2010,c4,89,404,112,vibration_x,Mean,-0.0102589285714286,-0.0102589285714286,0,0,0
PHM2010,c4,90,405,111,vibration_x,Mean,0.0158468468468468,0.0158468468468468,0,0,0
PHM2010,c4,91,406,112,vibration_x,Mean,0.0135178571428571,0.0135178571428571,0,0,0
PHM2010,c4,92,407,112,vibration_x,Mean,0.0239464285714286,0.0239464285714286,0,0,0
PHM2010,c4,93,408,112,vibration_x,Mean,0.0222142857142857,0.0222142857142857,0,0,0
PHM2010,c4,94,409,112,vibration_x,Mean,0.042125,0.042125,0,0,0
PHM2010,c4,95,410,112,vibration_x,Mean,0.0475089285714286,0.0475089285714286,0,0,0
PHM2010,c4,96,411,112,vibration_x,Mean,-0.0140446428571429,-0.0140446428571429,0,0,0
PHM2010,c4,97,412,112,vibration_x,Mean,0.0523125,0.0523125,0,0,0
PHM2010,c4,98,413,112,vibration_x,Mean,0.0236428571428571,0.0236428571428571,0,0,0
PHM2010,c4,99,414,112,vibration_x,Mean,-0.024375,-0.024375,0,0,0
PHM2010,c4,100,415,112,vibration_x,Mean,-0.0323035714285714,-0.0323035714285714,0,0,0
PHM2010,c4,101,416,112,vibration_x,Mean,0.00515178571428572,0.00515178571428572,0,0,0
PHM2010,c4,102,417,112,vibration_x,Mean,0.0274196428571429,0.0274196428571429,0,0,0
PHM2010,c4,103,418,112,vibration_x,Mean,-0.0282053571428571,-0.0282053571428571,0,0,0
PHM2010,c4,104,419,112,vibration_x,Mean,0.00776785714285714,0.00776785714285714,0,0,0
PHM2010,c4,105,420,112,vibration_x,Mean,0.0308660714285714,0.0308660714285714,0,0,0
PHM2010,c4,106,421,112,vibration_x,Mean,0.0242142857142857,0.0242142857142857,0,0,0
PHM2010,c4,107,422,112,vibration_x,Mean,0.0006875,0.0006875,0,0,0
PHM2010,c4,108,423,112,vibration_x,Mean,0.0430982142857143,0.0430982142857143,0,0,0
PHM2010,c4,109,424,112,vibration_x,Mean,-0.0230982142857143,-0.0230982142857143,0,0,0
PHM2010,c4,110,425,112,vibration_x,Mean,-0.0710267857142857,-0.0710267857142857,0,0,0
PHM2010,c4,111,426,112,vibration_x,Mean,0.0246964285714286,0.0246964285714286,0,0,0
PHM2010,c4,112,427,112,vibration_x,Mean,0.0185267857142857,0.0185267857142857,0,0,0
PHM2010,c4,113,428,114,vibration_x,Mean,0.0396140350877193,0.0396140350877193,0,0,0
PHM2010,c4,114,429,112,vibration_x,Mean,-0.0142142857142857,-0.0142142857142857,0,0,0
PHM2010,c4,115,430,112,vibration_x,Mean,-0.0444464285714286,-0.0444464285714286,0,0,0
PHM2010,c4,116,431,112,vibration_x,Mean,0.0216071428571429,0.0216071428571429,0,0,0
PHM2010,c4,117,432,112,vibration_x,Mean,0.0285357142857143,0.0285357142857143,0,0,0
PHM2010,c4,118,433,112,vibration_x,Mean,0.0423482142857143,0.0423482142857143,0,0,0
PHM2010,c4,119,434,112,vibration_x,Mean,-0.0322678571428571,-0.0322678571428571,0,0,0
PHM2010,c4,120,435,112,vibration_x,Mean,-0.0259821428571429,-0.0259821428571429,0,0,0
PHM2010,c4,121,436,112,vibration_x,Mean,0.00374107142857143,0.00374107142857143,0,0,0
PHM2010,c4,122,437,112,vibration_x,Mean,-0.0385267857142857,-0.0385267857142857,0,0,0
PHM2010,c4,123,438,112,vibration_x,Mean,0.0343303571428571,0.0343303571428571,0,0,0
PHM2010,c4,124,439,112,vibration_x,Mean,0.0153839285714286,0.0153839285714286,0,0,0
PHM2010,c4,125,440,112,vibration_x,Mean,0.00498214285714286,0.00498214285714286,0,0,0
PHM2010,c4,126,441,111,vibration_x,Mean,-0.0597747747747748,-0.0597747747747748,0,0,0
PHM2010,c4,127,442,112,vibration_x,Mean,-0.0241071428571429,-0.0241071428571429,0,0,0
PHM2010,c4,128,443,112,vibration_x,Mean,-0.0430357142857143,-0.0430357142857143,0,0,0
PHM2010,c4,129,444,112,vibration_x,Mean,0.0554107142857143,0.0554107142857143,0,0,0
PHM2010,c4,130,445,109,vibration_x,Mean,-0.028394495412844,-0.028394495412844,0,0,0
PHM2010,c4,131,446,112,vibration_x,Mean,-0.00644642857142857,-0.00644642857142857,0,0,0
PHM2010,c4,132,447,112,vibration_x,Mean,0.0351160714285714,0.0351160714285714,0,0,0
PHM2010,c4,133,448,112,vibration_x,Mean,0.0421339285714286,0.0421339285714286,0,0,0
PHM2010,c4,134,449,112,vibration_x,Mean,-0.0029375,-0.0029375,0,0,0
PHM2010,c4,135,450,112,vibration_x,Mean,0.0479285714285714,0.0479285714285714,0,0,0
PHM2010,c4,136,451,112,vibration_x,Mean,-0.0317589285714286,-0.0317589285714286,0,0,0
PHM2010,c4,137,452,112,vibration_x,Mean,-0.000517857142857139,-0.000517857142857139,0,0,0
PHM2010,c4,138,453,112,vibration_x,Mean,-0.0306785714285714,-0.0306785714285714,0,0,0
PHM2010,c4,139,454,112,vibration_x,Mean,0.0489196428571429,0.0489196428571429,0,0,0
PHM2010,c4,140,455,112,vibration_x,Mean,-0.005625,-0.005625,0,0,0
PHM2010,c4,141,456,112,vibration_x,Mean,-0.00292857142857143,-0.00292857142857143,0,0,0
PHM2010,c4,142,457,112,vibration_x,Mean,0.0397232142857143,0.0397232142857143,0,0,0
PHM2010,c4,143,458,112,vibration_x,Mean,-0.0261517857142857,-0.0261517857142857,0,0,0
PHM2010,c4,144,459,112,vibration_x,Mean,0.00566071428571428,0.00566071428571428,0,0,0
PHM2010,c4,145,460,112,vibration_x,Mean,-0.00933035714285714,-0.00933035714285714,0,0,0
PHM2010,c4,146,461,112,vibration_x,Mean,0.0100267857142857,0.0100267857142857,0,0,0
PHM2010,c4,147,462,112,vibration_x,Mean,-0.0544196428571429,-0.0544196428571429,0,0,0
PHM2010,c4,148,463,112,vibration_x,Mean,0.0114464285714286,0.0114464285714286,0,0,0
PHM2010,c4,149,464,112,vibration_x,Mean,-0.00551785714285715,-0.00551785714285715,0,0,0
PHM2010,c4,150,465,112,vibration_x,Mean,-0.0352589285714286,-0.0352589285714286,0,0,0
PHM2010,c4,151,466,111,vibration_x,Mean,0.0143243243243243,0.0143243243243243,0,0,0
PHM2010,c4,152,467,112,vibration_x,Mean,0.0104553571428571,0.0104553571428571,0,0,0
PHM2010,c4,153,468,112,vibration_x,Mean,-0.0421339285714286,-0.0421339285714286,0,0,0
PHM2010,c4,154,469,112,vibration_x,Mean,0.0309285714285714,0.0309285714285714,0,0,0
PHM2010,c4,155,470,114,vibration_x,Mean,-0.0181842105263158,-0.0181842105263158,0,0,0
PHM2010,c4,156,471,112,vibration_x,Mean,0.0277053571428571,0.0277053571428571,0,0,0
PHM2010,c4,157,472,112,vibration_x,Mean,-0.0195,-0.0195,0,0,0
PHM2010,c4,158,473,112,vibration_x,Mean,0.0388035714285714,0.0388035714285714,0,0,0
PHM2010,c4,159,474,112,vibration_x,Mean,-0.0297142857142857,-0.0297142857142857,0,0,0
PHM2010,c4,160,475,112,vibration_x,Mean,0.0337142857142857,0.0337142857142857,0,0,0
PHM2010,c4,161,476,112,vibration_x,Mean,-0.0336160714285714,-0.0336160714285714,0,0,0
PHM2010,c4,162,477,112,vibration_x,Mean,-0.0208035714285714,-0.0208035714285714,0,0,0
PHM2010,c4,163,478,112,vibration_x,Mean,-0.0336517857142857,-0.0336517857142857,0,0,0
PHM2010,c4,164,479,112,vibration_x,Mean,0.0239107142857143,0.0239107142857143,0,0,0
PHM2010,c4,165,480,112,vibration_x,Mean,0.0346071428571429,0.0346071428571429,0,0,0
PHM2010,c4,166,481,112,vibration_x,Mean,-0.0213928571428571,-0.0213928571428571,0,0,0
PHM2010,c4,167,482,112,vibration_x,Mean,-0.0423571428571429,-0.0423571428571429,0,0,0
PHM2010,c4,168,483,112,vibration_x,Mean,0.0462946428571429,0.0462946428571429,0,0,0
PHM2010,c4,169,484,112,vibration_x,Mean,-0.0353660714285714,-0.0353660714285714,0,0,0
PHM2010,c4,170,485,112,vibration_x,Mean,0.0247946428571429,0.0247946428571429,0,0,0
PHM2010,c4,171,486,112,vibration_x,Mean,-0.0159732142857143,-0.0159732142857143,0,0,0
PHM2010,c4,172,487,112,vibration_x,Mean,-0.0500178571428571,-0.0500178571428571,0,0,0
PHM2010,c4,173,488,112,vibration_x,Mean,0.0364375,0.0364375,0,0,0
PHM2010,c4,174,489,112,vibration_x,Mean,-0.00316964285714286,-0.00316964285714286,0,0,0
PHM2010,c4,175,490,112,vibration_x,Mean,-0.0587410714285714,-0.0587410714285714,0,0,0
PHM2010,c4,176,491,112,vibration_x,Mean,-0.0164375,-0.0164375,0,0,0
PHM2010,c4,177,492,112,vibration_x,Mean,0.0360446428571429,0.0360446428571429,0,0,0
PHM2010,c4,178,493,112,vibration_x,Mean,0.0861964285714286,0.0861964285714286,0,0,0
PHM2010,c4,179,494,112,vibration_x,Mean,0.0707053571428572,0.0707053571428572,0,0,0
PHM2010,c4,180,495,112,vibration_x,Mean,-0.00399107142857143,-0.00399107142857143,0,0,0
PHM2010,c4,181,496,112,vibration_x,Mean,-0.0284464285714286,-0.0284464285714286,0,0,0
PHM2010,c4,182,497,112,vibration_x,Mean,0.0380357142857143,0.0380357142857143,0,0,0
PHM2010,c4,183,498,112,vibration_x,Mean,-0.0320803571428571,-0.0320803571428571,0,0,0
PHM2010,c4,184,499,112,vibration_x,Mean,0.0499821428571428,0.0499821428571428,0,0,0
PHM2010,c4,185,500,112,vibration_x,Mean,-0.0282589285714286,-0.0282589285714286,0,0,0
PHM2010,c4,186,501,112,vibration_x,Mean,-0.0196607142857143,-0.0196607142857143,0,0,0
PHM2010,c4,187,502,112,vibration_x,Mean,0.00588392857142857,0.00588392857142857,0,0,0
PHM2010,c4,188,503,112,vibration_x,Mean,0.0675089285714286,0.0675089285714286,0,0,0
PHM2010,c4,189,504,112,vibration_x,Mean,0.0330089285714286,0.0330089285714286,0,0,0
PHM2010,c4,190,505,112,vibration_x,Mean,-0.0376607142857143,-0.0376607142857143,0,0,0
PHM2010,c4,191,506,112,vibration_x,Mean,0.0462946428571429,0.0462946428571429,0,0,0
PHM2010,c4,192,507,112,vibration_x,Mean,-0.0348839285714286,-0.0348839285714286,0,0,0
PHM2010,c4,193,508,113,vibration_x,Mean,0.00578761061946903,0.00578761061946903,0,0,0
PHM2010,c4,194,509,112,vibration_x,Mean,-0.0307857142857143,-0.0307857142857143,0,0,0
PHM2010,c4,195,510,112,vibration_x,Mean,-0.0148482142857143,-0.0148482142857143,0,0,0
PHM2010,c4,196,511,112,vibration_x,Mean,0.0241607142857143,0.0241607142857143,0,0,0
PHM2010,c4,197,512,112,vibration_x,Mean,0.0385625,0.0385625,0,0,0
PHM2010,c4,198,513,115,vibration_x,Mean,0.0374260869565217,0.0374260869565217,0,0,0
